URL,Date,Company,Id
"http://wayback.archive.org/web/20060901201916/http://www.gatewaycasinosincomefund.com:80/
",2006-09-01,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20061004030357/http://gatewaycasinosincomefund.com:80/
",2006-10-04,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20061205042309/http://gatewaycasinosincomefund.com:80/
",2006-12-05,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070228212214/http://www.gatewaycasinosincomefund.com:80/
",2007-02-28,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070409173211/http://www.gatewaycasinosincomefund.com:80/
",2007-04-09,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070510030833/http://www.gatewaycasinosincomefund.com:80/
",2007-05-10,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070610120204/http://www.gatewaycasinosincomefund.com:80/
",2007-06-10,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070709100300/http://www.gatewaycasinosincomefund.com/
",2007-07-09,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070804231258/http://www.gatewaycasinosincomefund.com:80/
",2007-08-04,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20070927090905/http://www.gatewaycasinosincomefund.com/
",2007-09-27,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20071006161307/http://www.gatewaycasinosincomefund.com:80/
",2007-10-06,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20071125092829/http://www.gatewaycasinosincomefund.com:80/
",2007-11-25,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20071225221826/http://www.gatewaycasinosincomefund.com:80/
",2007-12-25,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20080125113429/http://www.gatewaycasinosincomefund.com:80/
",2008-01-25,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20110528021237/http://www.gatewaycasinosincomefund.com:80/
",2011-05-28,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20110911210452/http://www.gatewaycasinosincomefund.com:80/
",2011-09-11,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20111201013338/http://www.gatewaycasinosincomefund.com:80/
",2011-12-01,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20130602204004/http://gatewaycasinosincomefund.com/
",2013-06-02,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20130923095641/http://gatewaycasinosincomefund.com:80/
",2013-09-23,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20140109112645/http://gatewaycasinosincomefund.com/
",2014-01-09,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20140221044529/http://gatewaycasinosincomefund.com:80/
",2014-02-21,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20140424224053/http://www.gatewaycasinosincomefund.com/
",2014-04-24,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20140517082506/http://gatewaycasinosincomefund.com/
",2014-05-17,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20140707011239/http://gatewaycasinosincomefund.com:80/
",2014-07-07,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20140915033342/http://gatewaycasinosincomefund.com:80/
",2014-09-15,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20141217040737/http://gatewaycasinosincomefund.com/
",2014-12-17,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20150330024536/http://www.gatewaycasinosincomefund.com/
",2015-03-30,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20150801124330/http://gatewaycasinosincomefund.com/
",2015-08-01,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20150915013113/http://www.gatewaycasinosincomefund.com:80/
",2015-09-15,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20160109160144/http://gatewaycasinosincomefund.com/
",2016-01-09,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20160306152951/http://gatewaycasinosincomefund.com/
",2016-03-06,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20160403124433/http://www.gatewaycasinosincomefund.com/
",2016-04-03,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20160807040102/http://www.gatewaycasinosincomefund.com/
",2016-08-07,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20161001160202/http://gatewaycasinosincomefund.com/
",2016-10-01,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20170613171251/http://gatewaycasinosincomefund.com/
",2017-06-13,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20170922192200/http://gatewaycasinosincomefund.com/
",2017-09-22,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20180322003807/http://gatewaycasinosincomefund.com/
",2018-03-22,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20180725002239/http://www.gatewaycasinosincomefund.com/
",2018-07-25,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20180804182154/http://gatewaycasinosincomefund.com/
",2018-08-04,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20190103051244/http://gatewaycasinosincomefund.com/
",2019-01-03,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20190330093106/http://www.gatewaycasinosincomefund.com/
",2019-03-30,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20190508055057/http://gatewaycasinosincomefund.com/
",2019-05-08,gatewaycasinosincomefund.com,4001
"http://wayback.archive.org/web/20000229131422/http://www.gatewayenergy.com:80/
",2000-02-29,gatewayenergy.com,4002
"http://wayback.archive.org/web/20000520024634/http://www.gatewayenergy.com:80/
",2000-05-20,gatewayenergy.com,4002
"http://wayback.archive.org/web/20000826211632/http://www.gatewayenergy.com:80/
",2000-08-26,gatewayenergy.com,4002
"http://wayback.archive.org/web/20010124171000/http://www.gatewayenergy.com:80/
",2001-01-24,gatewayenergy.com,4002
"http://wayback.archive.org/web/20010202131100/http://www.gatewayenergy.com:80/
",2001-02-02,gatewayenergy.com,4002
"http://wayback.archive.org/web/20010302104743/http://www.gatewayenergy.com:80/
",2001-03-02,gatewayenergy.com,4002
"http://wayback.archive.org/web/20010402051643/http://gatewayenergy.com:80/
",2001-04-02,gatewayenergy.com,4002
"http://wayback.archive.org/web/20010516212801/http://www.gatewayenergy.com:80/
",2001-05-16,gatewayenergy.com,4002
"http://wayback.archive.org/web/20011128114421/http://gatewayenergy.com:80/
",2001-11-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20020328040850/http://www.gatewayenergy.com:80/
",2002-03-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20020604185717/http://gatewayenergy.com:80/
",2002-06-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20020927051225/http://www.gatewayenergy.com:80/
",2002-09-27,gatewayenergy.com,4002
"http://wayback.archive.org/web/20021016172016/http://www.gatewayenergy.com:80/
",2002-10-16,gatewayenergy.com,4002
"http://wayback.archive.org/web/20021124135154/http://www.gatewayenergy.com:80/
",2002-11-24,gatewayenergy.com,4002
"http://wayback.archive.org/web/20030201152009/http://www.gatewayenergy.com:80/
",2003-02-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20030329130133/http://gatewayenergy.com:80/
",2003-03-29,gatewayenergy.com,4002
"http://wayback.archive.org/web/20030421010251/http://www.gatewayenergy.com:80/
",2003-04-21,gatewayenergy.com,4002
"http://wayback.archive.org/web/20030609210105/http://gatewayenergy.com:80/
",2003-06-09,gatewayenergy.com,4002
"http://wayback.archive.org/web/20030802100006/http://www.gatewayenergy.com:80/
",2003-08-02,gatewayenergy.com,4002
"http://wayback.archive.org/web/20030930072324/http://www.gatewayenergy.com:80/
",2003-09-30,gatewayenergy.com,4002
"http://wayback.archive.org/web/20031021161630/http://www.gatewayenergy.com:80/
",2003-10-21,gatewayenergy.com,4002
"http://wayback.archive.org/web/20031129044621/http://gatewayenergy.com:80/
",2003-11-29,gatewayenergy.com,4002
"http://wayback.archive.org/web/20031216185220/http://gatewayenergy.com:80/
",2003-12-16,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040101070848/http://www.gatewayenergy.com:80/
",2004-01-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040203171849/http://gatewayenergy.com:80/
",2004-02-03,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040328212004/http://gatewayenergy.com:80/
",2004-03-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040403082458/http://www.gatewayenergy.com:80/
",2004-04-03,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040506125635/http://www.gatewayenergy.com:80/
",2004-05-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040606000819/http://www.gatewayenergy.com:80/
",2004-06-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040728081246/http://www.gatewayenergy.com:80/
",2004-07-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040828121319/http://gatewayenergy.com:80/
",2004-08-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20040920084959/http://gatewayenergy.com:80/
",2004-09-20,gatewayenergy.com,4002
"http://wayback.archive.org/web/20041021001542/http://www.gatewayenergy.com:80/
",2004-10-21,gatewayenergy.com,4002
"http://wayback.archive.org/web/20041127033643/http://www.gatewayenergy.com:80/
",2004-11-27,gatewayenergy.com,4002
"http://wayback.archive.org/web/20041217022217/http://gatewayenergy.com:80/
",2004-12-17,gatewayenergy.com,4002
"http://wayback.archive.org/web/20050126032235/http://gatewayenergy.com:80/
",2005-01-26,gatewayenergy.com,4002
"http://wayback.archive.org/web/20050206155906/http://www.gatewayenergy.com:80/
",2005-02-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20050331092216/http://www.gatewayenergy.com:80/
",2005-03-31,gatewayenergy.com,4002
"http://wayback.archive.org/web/20050406084605/http://www.gatewayenergy.com:80/
",2005-04-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20050611010630/http://www.gatewayenergy.com:80/
",2005-06-11,gatewayenergy.com,4002
"http://wayback.archive.org/web/20050822055912/http://www.gatewayenergy.com:80/
",2005-08-22,gatewayenergy.com,4002
"http://wayback.archive.org/web/20051118184807/http://www.gatewayenergy.com:80/
",2005-11-18,gatewayenergy.com,4002
"http://wayback.archive.org/web/20051225021502/http://www.gatewayenergy.com:80/
",2005-12-25,gatewayenergy.com,4002
"http://wayback.archive.org/web/20060101011300/http://www.gatewayenergy.com:80/
",2006-01-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20060203144737/http://gatewayenergy.com:80/
",2006-02-03,gatewayenergy.com,4002
"http://wayback.archive.org/web/20060506204454/http://www.gatewayenergy.com/
",2006-05-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20060613045028/http://gatewayenergy.com:80/
",2006-06-13,gatewayenergy.com,4002
"http://wayback.archive.org/web/20060901161204/http://www.gatewayenergy.com:80/
",2006-09-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20061014172848/http://www.gatewayenergy.com:80/
",2006-10-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20061118124527/http://www.gatewayenergy.com:80/
",2006-11-18,gatewayenergy.com,4002
"http://wayback.archive.org/web/20061205032740/http://gatewayenergy.com:80/
",2006-12-05,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070227054605/http://www.gatewayenergy.com:80/
",2007-02-27,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070412034830/http://www.gatewayenergy.com:80/
",2007-04-12,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070505070016/http://www.gatewayenergy.com:80/
",2007-05-05,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070604231303/http://www.gatewayenergy.com:80/
",2007-06-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070706174412/http://www.gatewayenergy.com:80/
",2007-07-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070820184601/http://www.gatewayenergy.com:80/
",2007-08-20,gatewayenergy.com,4002
"http://wayback.archive.org/web/20070922235053/http://www.gatewayenergy.com:80/
",2007-09-22,gatewayenergy.com,4002
"http://wayback.archive.org/web/20071002134227/http://www.gatewayenergy.com:80/
",2007-10-02,gatewayenergy.com,4002
"http://wayback.archive.org/web/20080704110524/http://www.gatewayenergy.com/
",2008-07-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20090209051428/http://www.gatewayenergy.com:80/
",2009-02-09,gatewayenergy.com,4002
"http://wayback.archive.org/web/20090523202604/http://www.gatewayenergy.com:80/
",2009-05-23,gatewayenergy.com,4002
"http://wayback.archive.org/web/20090624085619/http://www.gatewayenergy.com:80/
",2009-06-24,gatewayenergy.com,4002
"http://wayback.archive.org/web/20090912162113/http://www.gatewayenergy.com:80/
",2009-09-12,gatewayenergy.com,4002
"http://wayback.archive.org/web/20091016052535/http://www.gatewayenergy.com:80/
",2009-10-16,gatewayenergy.com,4002
"http://wayback.archive.org/web/20091204090702/http://www.gatewayenergy.com:80/
",2009-12-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100104042010/http://www.gatewayenergy.com:80/
",2010-01-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100312233612/http://www.gatewayenergy.com:80/
",2010-03-12,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100412184627/http://www.gatewayenergy.com:80/
",2010-04-12,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100514074706/http://www.gatewayenergy.com:80/
",2010-05-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100614141716/http://www.gatewayenergy.com:80/
",2010-06-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100715105850/http://gatewayenergy.com:80/
",2010-07-15,gatewayenergy.com,4002
"http://wayback.archive.org/web/20100819044933/http://gatewayenergy.com:80/
",2010-08-19,gatewayenergy.com,4002
"http://wayback.archive.org/web/20101125034820/http://www.gatewayenergy.com:80/
",2010-11-25,gatewayenergy.com,4002
"http://wayback.archive.org/web/20110128082333/http://gatewayenergy.com/
",2011-01-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20110312153701/http://www.gatewayenergy.com:80/
",2011-03-12,gatewayenergy.com,4002
"http://wayback.archive.org/web/20110515051403/http://gatewayenergy.com:80/
",2011-05-15,gatewayenergy.com,4002
"http://wayback.archive.org/web/20110810160700/http://www.gatewayenergy.com:80/
",2011-08-10,gatewayenergy.com,4002
"http://wayback.archive.org/web/20110903062157/http://www.gatewayenergy.com:80/
",2011-09-03,gatewayenergy.com,4002
"http://wayback.archive.org/web/20111004130456/http://www.gatewayenergy.com:80/
",2011-10-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20111104033319/http://www.gatewayenergy.com:80/
",2011-11-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20111204155719/http://www.gatewayenergy.com:80/
",2011-12-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20120104084516/http://www.gatewayenergy.com:80/
",2012-01-04,gatewayenergy.com,4002
"http://wayback.archive.org/web/20120206163045/http://www.gatewayenergy.com:80/
",2012-02-06,gatewayenergy.com,4002
"http://wayback.archive.org/web/20120503001745/http://www.gatewayenergy.com:80/
",2012-05-03,gatewayenergy.com,4002
"http://wayback.archive.org/web/20120830030331/http://www.gatewayenergy.com:80/
",2012-08-30,gatewayenergy.com,4002
"http://wayback.archive.org/web/20120921205143/http://www.gatewayenergy.com/
",2012-09-21,gatewayenergy.com,4002
"http://wayback.archive.org/web/20121001013337/http://www.gatewayenergy.com/
",2012-10-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20121214085425/http://www.gatewayenergy.com:80/
",2012-12-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20130114073350/http://www.gatewayenergy.com:80/
",2013-01-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20130215023933/http://www.gatewayenergy.com:80/
",2013-02-15,gatewayenergy.com,4002
"http://wayback.archive.org/web/20130318090216/http://www.gatewayenergy.com:80/
",2013-03-18,gatewayenergy.com,4002
"http://wayback.archive.org/web/20130419055408/http://www.gatewayenergy.com:80/
",2013-04-19,gatewayenergy.com,4002
"http://wayback.archive.org/web/20130520021422/http://www.gatewayenergy.com:80/
",2013-05-20,gatewayenergy.com,4002
"http://wayback.archive.org/web/20130607024132/http://gatewayenergy.com/
",2013-06-07,gatewayenergy.com,4002
"http://wayback.archive.org/web/20131222190251/http://www.gatewayenergy.com:80/
",2013-12-22,gatewayenergy.com,4002
"http://wayback.archive.org/web/20140112091836/http://gatewayenergy.com/
",2014-01-12,gatewayenergy.com,4002
"http://wayback.archive.org/web/20140222122712/http://www.gatewayenergy.com:80/
",2014-02-22,gatewayenergy.com,4002
"http://wayback.archive.org/web/20140328162631/http://www.gatewayenergy.com:80/
",2014-03-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20140428183417/http://www.gatewayenergy.com:80/
",2014-04-28,gatewayenergy.com,4002
"http://wayback.archive.org/web/20140518075857/http://gatewayenergy.com/
",2014-05-18,gatewayenergy.com,4002
"http://wayback.archive.org/web/20140701055142/http://www.gatewayenergy.com:80/
",2014-07-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20141024032742/http://gatewayenergy.com:80/
",2014-10-24,gatewayenergy.com,4002
"http://wayback.archive.org/web/20141125135614/http://gatewayenergy.com:80/
",2014-11-25,gatewayenergy.com,4002
"http://wayback.archive.org/web/20141217090326/http://gatewayenergy.com/
",2014-12-17,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150126085750/http://www.gatewayenergy.com:80/
",2015-01-26,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150215162827/http://www.gatewayenergy.com:80/
",2015-02-15,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150320181644/http://www.gatewayenergy.com:80/
",2015-03-20,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150420061413/http://www.gatewayenergy.com:80/
",2015-04-20,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150521022319/http://www.gatewayenergy.com:80/
",2015-05-21,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150621211613/http://www.gatewayenergy.com:80/
",2015-06-21,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150722172707/http://www.gatewayenergy.com:80/
",2015-07-22,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150801164936/http://gatewayenergy.com/
",2015-08-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20150926163348/http://www.gatewayenergy.com:80/
",2015-09-26,gatewayenergy.com,4002
"http://wayback.archive.org/web/20151117002200/http://www.gatewayenergy.com:80/
",2015-11-17,gatewayenergy.com,4002
"http://wayback.archive.org/web/20151217152012/http://www.gatewayenergy.com:80/
",2015-12-17,gatewayenergy.com,4002
"http://wayback.archive.org/web/20160110041641/http://gatewayenergy.com/
",2016-01-10,gatewayenergy.com,4002
"http://wayback.archive.org/web/20160218201459/http://www.gatewayenergy.com:80/
",2016-02-18,gatewayenergy.com,4002
"http://wayback.archive.org/web/20160314072605/http://gatewayenergy.com/
",2016-03-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20160526164505/http://www.gatewayenergy.com:80/
",2016-05-26,gatewayenergy.com,4002
"http://wayback.archive.org/web/20160627084443/http://www.gatewayenergy.com:80/
",2016-06-27,gatewayenergy.com,4002
"http://wayback.archive.org/web/20160729090630/http://www.gatewayenergy.com:80/
",2016-07-29,gatewayenergy.com,4002
"http://wayback.archive.org/web/20161003192336/http://gatewayenergy.com/
",2016-10-03,gatewayenergy.com,4002
"http://wayback.archive.org/web/20161222193031/http://www.gatewayenergy.com/
",2016-12-22,gatewayenergy.com,4002
"http://wayback.archive.org/web/20170201175349/http://www.gatewayenergy.com/
",2017-02-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20171110015254/http://www.gatewayenergy.com:80/
",2017-11-10,gatewayenergy.com,4002
"http://wayback.archive.org/web/20171210205430/http://www.gatewayenergy.com:80/
",2017-12-10,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180110183631/http://www.gatewayenergy.com:80/
",2018-01-10,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180210210526/http://www.gatewayenergy.com:80/
",2018-02-10,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180314002538/http://www.gatewayenergy.com:80/
",2018-03-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180414023128/http://www.gatewayenergy.com:80/
",2018-04-14,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180515004444/http://www.gatewayenergy.com:80/
",2018-05-15,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180615162047/http://www.gatewayenergy.com:80/
",2018-06-15,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180713184044/http://www.gatewayenergy.com/
",2018-07-13,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180807031509/http://gatewayenergy.com/
",2018-08-07,gatewayenergy.com,4002
"http://wayback.archive.org/web/20180917091051/http://www.gatewayenergy.com:80/
",2018-09-17,gatewayenergy.com,4002
"http://wayback.archive.org/web/20181018182737/http://www.gatewayenergy.com:80/
",2018-10-18,gatewayenergy.com,4002
"http://wayback.archive.org/web/20181105101302/http://gatewayenergy.com/
",2018-11-05,gatewayenergy.com,4002
"http://wayback.archive.org/web/20190301052828/http://www.gatewayenergy.com/
",2019-03-01,gatewayenergy.com,4002
"http://wayback.archive.org/web/20000229082208/http://www.gatx.com:80/
",2000-02-29,gatx.com,4003
"http://wayback.archive.org/web/20000304084006/http://www.gatx.com:80/
",2000-03-04,gatx.com,4003
"http://wayback.archive.org/web/20000519224026/http://www.gatx.com:80/
",2000-05-19,gatx.com,4003
"http://wayback.archive.org/web/20000620132206/http://www.gatx.com:80/
",2000-06-20,gatx.com,4003
"http://wayback.archive.org/web/20000815055244/http://www.gatx.com:80/
",2000-08-15,gatx.com,4003
"http://wayback.archive.org/web/20001018040336/http://www.gatx.com:80/
",2000-10-18,gatx.com,4003
"http://wayback.archive.org/web/20001110041700/http://www.gatx.com:80/
",2000-11-10,gatx.com,4003
"http://wayback.archive.org/web/20001206083600/http://www.gatx.com:80/
",2000-12-06,gatx.com,4003
"http://wayback.archive.org/web/20010206201749/http://gatx.com:80/
",2001-02-06,gatx.com,4003
"http://wayback.archive.org/web/20010302052516/http://www.gatx.com:80/
",2001-03-02,gatx.com,4003
"http://wayback.archive.org/web/20010401235148/http://www.gatx.com:80/
",2001-04-01,gatx.com,4003
"http://wayback.archive.org/web/20010515212557/http://www.gatx.com:80/
",2001-05-15,gatx.com,4003
"http://wayback.archive.org/web/20010923225859/http://gatx.com:80/
",2001-09-23,gatx.com,4003
"http://wayback.archive.org/web/20020328040422/http://www.gatx.com:80/
",2002-03-28,gatx.com,4003
"http://wayback.archive.org/web/20020526235045/http://www.gatx.com:80/
",2002-05-26,gatx.com,4003
"http://wayback.archive.org/web/20020602234007/http://www.gatx.com:80/
",2002-06-02,gatx.com,4003
"http://wayback.archive.org/web/20020726202841/http://gatx.com:80/
",2002-07-26,gatx.com,4003
"http://wayback.archive.org/web/20020922030741/http://gatx.com:80/
",2002-09-22,gatx.com,4003
"http://wayback.archive.org/web/20021002220942/http://www.gatx.com:80/
",2002-10-02,gatx.com,4003
"http://wayback.archive.org/web/20021126205924/http://www.gatx.com:80/
",2002-11-26,gatx.com,4003
"http://wayback.archive.org/web/20021201034738/http://gatx.com:80/
",2002-12-01,gatx.com,4003
"http://wayback.archive.org/web/20030129160254/http://www.gatx.com:80/
",2003-01-29,gatx.com,4003
"http://wayback.archive.org/web/20030202034519/http://gatx.com:80/
",2003-02-02,gatx.com,4003
"http://wayback.archive.org/web/20030323020541/http://www.gatx.com:80/
",2003-03-23,gatx.com,4003
"http://wayback.archive.org/web/20030401173102/http://gatx.com:80/
",2003-04-01,gatx.com,4003
"http://wayback.archive.org/web/20030619141904/http://www.gatx.com:80/
",2003-06-19,gatx.com,4003
"http://wayback.archive.org/web/20030721023002/http://www.gatx.com:80/
",2003-07-21,gatx.com,4003
