URL,Date,Company,Id,green
"http://wayback.archive.org/web/20110712221115/http://www.hosthotels.com/
",2011-07-12,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20110804013433/http://www.hosthotels.com:80/
",2011-08-04,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20110902070149/http://www.hosthotels.com:80/
",2011-09-02,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20111004234157/http://www.hosthotels.com/
",2011-10-04,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20111123073217/http://www.hosthotels.com:80/
",2011-11-23,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20111223230714/http://www.hosthotels.com:80/
",2011-12-23,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20120120130316/http://www.hosthotels.com:80/
",2012-01-20,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20120205234955/http://www.hosthotels.com/
",2012-02-05,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20120408140048/http://www.hosthotels.com:80/
",2012-04-08,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20120505131405/http://www.hosthotels.com/
",2012-05-05,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20120622100848/http://www.hosthotels.com:80/
",2012-06-22,hosthotels.com,4637,2.45
"http://wayback.archive.org/web/20121105030029/http://www.hosthotels.com/
",2012-11-05,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20130117231711/http://www.hosthotels.com/
",2013-01-17,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20130521095826/http://www.hosthotels.com/
",2013-05-21,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20130606061413/http://hosthotels.com/
",2013-06-06,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20130720080212/http://www.hosthotels.com:80/
",2013-07-20,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20130828105923/http://www.hosthotels.com:80/
",2013-08-28,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20131004151450/http://hosthotels.com/
",2013-10-04,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20131117192524/http://www.hosthotels.com/
",2013-11-17,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20131206184952/http://www.hosthotels.com/
",2013-12-06,hosthotels.com,4637,2.46
"http://wayback.archive.org/web/20140101204723/http://www.hosthotels.com/
",2014-01-01,hosthotels.com,4637,15.05
"http://wayback.archive.org/web/20140208015125/http://www.hosthotels.com/
",2014-02-08,hosthotels.com,4637,15.05
"http://wayback.archive.org/web/20140331185558/http://www.hosthotels.com/
",2014-03-31,hosthotels.com,4637,15.05
"http://wayback.archive.org/web/20140517085751/http://hosthotels.com/
",2014-05-17,hosthotels.com,4637,14.87
"http://wayback.archive.org/web/20140830203625/http://www.hosthotels.com/
",2014-08-30,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20140924064322/http://www.hosthotels.com:80/
",2014-09-24,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20141004090724/http://www.hosthotels.com/
",2014-10-04,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20141103111850/http://www.hosthotels.com:80/
",2014-11-03,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20141201134457/http://www.hosthotels.com:80/
",2014-12-01,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20150101092608/http://www.hosthotels.com:80/
",2015-01-01,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20150205220956/http://hosthotels.com:80/
",2015-02-05,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20150303055128/http://www.hosthotels.com:80/
",2015-03-03,hosthotels.com,4637,0.01
"http://wayback.archive.org/web/20150403151704/http://www.hosthotels.com:80/
",2015-04-03,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20150502075447/http://www.hosthotels.com:80/
",2015-05-02,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20150629123654/http://www.hosthotels.com:80/
",2015-06-29,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20150709200047/http://www.hosthotels.com/
",2015-07-09,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20150801125703/http://hosthotels.com/
",2015-08-01,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20151008034702/http://www.hosthotels.com:80/
",2015-10-08,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20151112112551/http://www.hosthotels.com:80/
",2015-11-12,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20151201093024/http://www.hosthotels.com:80/
",2015-12-01,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20160101211735/http://www.hosthotels.com:80/
",2016-01-01,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20160221040717/http://www.hosthotels.com/
",2016-02-21,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20160303223255/http://www.hosthotels.com/
",2016-03-03,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20160404233533/http://www.hosthotels.com/
",2016-04-04,hosthotels.com,4637,18.8
"http://wayback.archive.org/web/20160522214550/http://www.hosthotels.com:80/
",2016-05-22,hosthotels.com,4637,1.14
"http://wayback.archive.org/web/20160623010237/http://www.hosthotels.com:80/
",2016-06-23,hosthotels.com,4637,8.3
"http://wayback.archive.org/web/20160724201417/http://www.hosthotels.com:80/
",2016-07-24,hosthotels.com,4637,1.49
"http://wayback.archive.org/web/20160824234900/http://www.hosthotels.com:80/
",2016-08-24,hosthotels.com,4637,1.08
"http://wayback.archive.org/web/20160926193236/http://www.hosthotels.com:80/
",2016-09-26,hosthotels.com,4637,1.08
"http://wayback.archive.org/web/20161001193909/http://hosthotels.com/
",2016-10-01,hosthotels.com,4637,1.08
"http://wayback.archive.org/web/20161119050158/https://www.hosthotels.com/
",2016-11-19,hosthotels.com,4637,1.08
"http://wayback.archive.org/web/20161220090556/http://www.hosthotels.com/
",2016-12-20,hosthotels.com,4637,1.08
"http://wayback.archive.org/web/20170127204818/http://www.hosthotels.com/
",2017-01-27,hosthotels.com,4637,1.51
"http://wayback.archive.org/web/20170201221834/http://www.hosthotels.com/
",2017-02-01,hosthotels.com,4637,1.23
"http://wayback.archive.org/web/20170313150637/http://www.hosthotels.com/
",2017-03-13,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20170401050152/https://www.hosthotels.com/
",2017-04-01,hosthotels.com,4637,1.25
"http://wayback.archive.org/web/20170503172519/http://www.hosthotels.com/
",2017-05-03,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20170606031801/http://www.hosthotels.com/
",2017-06-06,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20170722234608/http://www.hosthotels.com:80/
",2017-07-22,hosthotels.com,4637,0.27
"http://wayback.archive.org/web/20170922010206/http://www.hosthotels.com:80/
",2017-09-22,hosthotels.com,4637,1.14
"http://wayback.archive.org/web/20171014182100/https://www.hosthotels.com/
",2017-10-14,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20171121213145/http://www.hosthotels.com:80/
",2017-11-21,hosthotels.com,4637,0.27
"http://wayback.archive.org/web/20180117033130/https://www.hosthotels.com/
",2018-01-17,hosthotels.com,4637,0.59
"http://wayback.archive.org/web/20180222120658/http://www.hosthotels.com/
",2018-02-22,hosthotels.com,4637,0.64
"http://wayback.archive.org/web/20180323212829/http://www.hosthotels.com:80/
",2018-03-23,hosthotels.com,4637,0.92
"http://wayback.archive.org/web/20180510224735/http://hosthotels.com/
",2018-05-10,hosthotels.com,4637,0.61
"http://wayback.archive.org/web/20180601130311/http://www.hosthotels.com:80/
",2018-06-01,hosthotels.com,4637,0.61
"http://wayback.archive.org/web/20180704233740/https://www.hosthotels.com/
",2018-07-04,hosthotels.com,4637,0.62
"http://wayback.archive.org/web/20180803171826/http://www.hosthotels.com:80/
",2018-08-03,hosthotels.com,4637,0.0
"http://wayback.archive.org/web/20180906113156/http://hosthotels.com/
",2018-09-06,hosthotels.com,4637,0.62
"http://wayback.archive.org/web/20181004221837/http://www.hosthotels.com:80/
",2018-10-04,hosthotels.com,4637,0.61
"http://wayback.archive.org/web/20181222184440/http://hosthotels.com/
",2018-12-22,hosthotels.com,4637,0.95
"http://wayback.archive.org/web/20190106104417/http://www.hosthotels.com/
",2019-01-06,hosthotels.com,4637,0.95
"http://wayback.archive.org/web/20190508224553/http://hosthotels.com/
",2019-05-08,hosthotels.com,4637,0.95
"http://wayback.archive.org/web/20000305023926/http://www.hostopia.com:80/
",2000-03-05,hostopia.com,4638,12.37
"http://wayback.archive.org/web/20000511102603/http://www.hostopia.com:80/
",2000-05-11,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20000616144432/http://www.hostopia.com:80/
",2000-06-16,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20000711072622/http://www.hostopia.com:80/
",2000-07-11,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20000815082311/http://www.hostopia.com:80/
",2000-08-15,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20000930191400/http://www.hostopia.com:80/
",2000-09-30,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20001017163507/http://hostopia.com:80/
",2000-10-17,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20001205160100/http://www.hostopia.com:80/
",2000-12-05,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20010119105200/http://www.hostopia.com:80/
",2001-01-19,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20010202093000/http://hostopia.com:80/
",2001-02-02,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20010301230452/http://www.hostopia.com:80/
",2001-03-01,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20010401120840/http://www.hostopia.com:80/
",2001-04-01,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20010529110133/http://www.hostopia.com:80/
",2001-05-29,hostopia.com,4638,9.54
"http://wayback.archive.org/web/20010721180507/http://hostopia.com:80/
",2001-07-21,hostopia.com,4638,64.56
"http://wayback.archive.org/web/20010926023543/http://hostopia.com:80/
",2001-09-26,hostopia.com,4638,64.6
"http://wayback.archive.org/web/20020325075648/http://hostopia.com:80/
",2002-03-25,hostopia.com,4638,65.51
"http://wayback.archive.org/web/20020524003249/http://hostopia.com:80/
",2002-05-24,hostopia.com,4638,65.49
"http://wayback.archive.org/web/20020605042356/http://hostopia.com:80/
",2002-06-05,hostopia.com,4638,65.29
"http://wayback.archive.org/web/20020802031027/http://www.hostopia.com:80/
",2002-08-02,hostopia.com,4638,65.46
"http://wayback.archive.org/web/20020914061814/http://www.hostopia.com:80/
",2002-09-14,hostopia.com,4638,25.46
"http://wayback.archive.org/web/20021002221157/http://www.hostopia.com:80/
",2002-10-02,hostopia.com,4638,9.13
"http://wayback.archive.org/web/20021121083316/http://www.hostopia.com:80/
",2002-11-21,hostopia.com,4638,9.13
"http://wayback.archive.org/web/20030124011913/http://hostopia.com:80/
",2003-01-24,hostopia.com,4638,9.07
"http://wayback.archive.org/web/20030201151327/http://hostopia.com:80/
",2003-02-01,hostopia.com,4638,9.07
"http://wayback.archive.org/web/20030319131014/http://hostopia.com:80/
",2003-03-19,hostopia.com,4638,5.49
"http://wayback.archive.org/web/20030407062227/http://hostopia.com:80/
",2003-04-07,hostopia.com,4638,9.1
"http://wayback.archive.org/web/20030527050923/http://www.hostopia.com:80/
",2003-05-27,hostopia.com,4638,11.78
"http://wayback.archive.org/web/20030601092432/http://hostopia.com:80/
",2003-06-01,hostopia.com,4638,11.78
"http://wayback.archive.org/web/20030807022739/http://www.hostopia.com:80/
",2003-08-07,hostopia.com,4638,11.67
"http://wayback.archive.org/web/20030925045846/http://hostopia.com:80/
",2003-09-25,hostopia.com,4638,11.77
"http://wayback.archive.org/web/20031002020345/http://www.hostopia.com:80/
",2003-10-02,hostopia.com,4638,11.77
"http://wayback.archive.org/web/20031126040346/http://www.hostopia.com:80/
",2003-11-26,hostopia.com,4638,11.79
"http://wayback.archive.org/web/20031201233543/http://hostopia.com:80/
",2003-12-01,hostopia.com,4638,5.36
"http://wayback.archive.org/web/20040103034910/http://hostopia.com:80/
",2004-01-03,hostopia.com,4638,4.65
"http://wayback.archive.org/web/20040201004449/http://hostopia.com:80/
",2004-02-01,hostopia.com,4638,5.36
"http://wayback.archive.org/web/20040322003710/http://hostopia.com:80/
",2004-03-22,hostopia.com,4638,5.36
"http://wayback.archive.org/web/20040418040403/http://hostopia.com:80/
",2004-04-18,hostopia.com,4638,5.36
"http://wayback.archive.org/web/20040518100005/http://hostopia.com:80/
",2004-05-18,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20040605044704/http://hostopia.com:80/
",2004-06-05,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20040702220004/http://www.hostopia.com:80/
",2004-07-02,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20040804041308/http://www.hostopia.com:80/
",2004-08-04,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20040901120434/http://hostopia.com:80/
",2004-09-01,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20041001010315/http://www.hostopia.com:80/
",2004-10-01,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20041103010453/http://www.hostopia.com:80/
",2004-11-03,hostopia.com,4638,3.92
"http://wayback.archive.org/web/20041202061926/http://www.hostopia.com:80/
",2004-12-02,hostopia.com,4638,4.46
"http://wayback.archive.org/web/20050102033041/http://www.hostopia.com:80/
",2005-01-02,hostopia.com,4638,4.45
"http://wayback.archive.org/web/20050203191636/http://www.hostopia.com:80/
",2005-02-03,hostopia.com,4638,2.81
"http://wayback.archive.org/web/20050303173559/http://www.hostopia.com:80/
",2005-03-03,hostopia.com,4638,2.81
"http://wayback.archive.org/web/20050406040708/http://www.hostopia.com:80/
",2005-04-06,hostopia.com,4638,2.81
"http://wayback.archive.org/web/20050507055654/http://www.hostopia.com:80/
",2005-05-07,hostopia.com,4638,3.22
"http://wayback.archive.org/web/20050601043107/http://www.hostopia.com:80/
",2005-06-01,hostopia.com,4638,3.21
"http://wayback.archive.org/web/20050701011317/http://www.hostopia.com:80/
",2005-07-01,hostopia.com,4638,3.21
"http://wayback.archive.org/web/20050803001302/http://www.hostopia.com:80/
",2005-08-03,hostopia.com,4638,3.21
"http://wayback.archive.org/web/20050901074412/http://www.hostopia.com:80/
",2005-09-01,hostopia.com,4638,3.21
"http://wayback.archive.org/web/20051013062626/http://www.hostopia.com:80/
",2005-10-13,hostopia.com,4638,3.23
"http://wayback.archive.org/web/20051101221522/http://hostopia.com:80/
",2005-11-01,hostopia.com,4638,3.23
"http://wayback.archive.org/web/20051201015342/http://hostopia.com:80/
",2005-12-01,hostopia.com,4638,3.23
"http://wayback.archive.org/web/20060103052319/http://www.hostopia.com:80/
",2006-01-03,hostopia.com,4638,3.23
"http://wayback.archive.org/web/20060202062347/http://www.hostopia.com:80/
",2006-02-02,hostopia.com,4638,3.22
"http://wayback.archive.org/web/20060305204716/http://www.hostopia.com:80/
",2006-03-05,hostopia.com,4638,3.14
"http://wayback.archive.org/web/20060407220547/http://hostopia.com:80/
",2006-04-07,hostopia.com,4638,3.15
"http://wayback.archive.org/web/20060512045632/https://www.hostopia.com/
",2006-05-12,hostopia.com,4638,0.0
"http://wayback.archive.org/web/20060613051734/http://hostopia.com:80/
",2006-06-13,hostopia.com,4638,3.15
"http://wayback.archive.org/web/20060701041608/http://hostopia.com:80/
",2006-07-01,hostopia.com,4638,3.15
"http://wayback.archive.org/web/20060813110052/http://www.hostopia.com:80/
",2006-08-13,hostopia.com,4638,3.15
"http://wayback.archive.org/web/20060901171028/http://www.hostopia.com:80/
",2006-09-01,hostopia.com,4638,3.15
"http://wayback.archive.org/web/20061004040657/http://hostopia.com:80/
",2006-10-04,hostopia.com,4638,3.13
"http://wayback.archive.org/web/20061104102043/http://hostopia.com/
",2006-11-04,hostopia.com,4638,3.13
"http://wayback.archive.org/web/20061206022230/http://hostopia.com:80/
",2006-12-06,hostopia.com,4638,2.29
"http://wayback.archive.org/web/20070104165117/http://www.hostopia.com:80/
",2007-01-04,hostopia.com,4638,
"http://wayback.archive.org/web/20070201234310/http://hostopia.com:80/
",2007-02-01,hostopia.com,4638,2.36
"http://wayback.archive.org/web/20070306114224/http://www.hostopia.com:80/
",2007-03-06,hostopia.com,4638,2.36
"http://wayback.archive.org/web/20070407193123/http://www.hostopia.com:80/
",2007-04-07,hostopia.com,4638,2.36
"http://wayback.archive.org/web/20070509053011/http://hostopia.com:80/
",2007-05-09,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20070608172739/http://hostopia.com:80/
",2007-06-08,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20070701173923/http://www.hostopia.com:80/
",2007-07-01,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20070813202921/http://hostopia.com:80/
",2007-08-13,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20070913121310/http://hostopia.com:80/
",2007-09-13,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20071005235911/http://www.hostopia.com:80/
",2007-10-05,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20071221092328/http://www.hostopia.com:80/
",2007-12-21,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20080106104018/http://www.hostopia.com:80/
",2008-01-06,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20080206135001/http://www.hostopia.com:80/
",2008-02-06,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20080311031932/http://hostopia.com:80/
",2008-03-11,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20080410023935/http://www.hostopia.com:80/
",2008-04-10,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20080501184806/http://www.hostopia.com:80/
",2008-05-01,hostopia.com,4638,2.37
"http://wayback.archive.org/web/20080914050520/http://hostopia.com:80/
",2008-09-14,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20081005033438/http://www.hostopia.com:80/
",2008-10-05,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20081109124845/http://hostopia.com:80/
",2008-11-09,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20081207104924/http://www.hostopia.com:80/
",2008-12-07,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090106103859/http://hostopia.com/
",2009-01-06,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090202055330/http://hostopia.com:80/
",2009-02-02,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090316002828/http://www.hostopia.com:80/
",2009-03-16,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090414003607/http://www.hostopia.com:80/
",2009-04-14,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090629201949/http://www.hostopia.com:80/
",2009-06-29,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090713081701/http://www.hostopia.com:80/
",2009-07-13,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090803224930/http://www.hostopia.com:80/
",2009-08-03,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20090916121450/http://www.hostopia.com:80/
",2009-09-16,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20091125081135/http://www.hostopia.com:80/
",2009-11-25,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20091207050114/http://www.hostopia.com:80/
",2009-12-07,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100101031318/http://hostopia.com/
",2010-01-01,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100206213046/http://www.hostopia.com:80/
",2010-02-06,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100312064645/http://hostopia.com:80/
",2010-03-12,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100406074009/http://hostopia.com:80/
",2010-04-06,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100722031010/http://www.hostopia.com:80/
",2010-07-22,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100801092859/http://www.hostopia.com:80/
",2010-08-01,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20100910014214/http://www.hostopia.com:80/
",2010-09-10,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20101012091904/http://www.hostopia.com:80/
",2010-10-12,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20101109221112/http://www.hostopia.com:80/
",2010-11-09,hostopia.com,4638,2.64
"http://wayback.archive.org/web/20101211180034/http://www.hostopia.com:80/
",2010-12-11,hostopia.com,4638,
"http://wayback.archive.org/web/20110102183713/http://www.hostopia.com:80/
",2011-01-02,hostopia.com,4638,2.64
"http://wayback.archive.org/web/20110202134817/http://www.hostopia.com/
",2011-02-02,hostopia.com,4638,
"http://wayback.archive.org/web/20110303222450/http://www.hostopia.com/
",2011-03-03,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20110404113227/http://www.hostopia.com:80/
",2011-04-04,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20110505075850/http://www.hostopia.com:80/
",2011-05-05,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20110606101029/http://www.hostopia.com:80/
",2011-06-06,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20110701073240/http://hostopia.com:80/
",2011-07-01,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20110802085458/http://hostopia.com:80/
",2011-08-02,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20110901225901/http://www.hostopia.com:80/
",2011-09-01,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20111006103618/http://www.hostopia.com:80/
",2011-10-06,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20111110131458/http://hostopia.com:80/
",2011-11-10,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20111201215251/http://www.hostopia.com:80/
",2011-12-01,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120103092752/http://hostopia.com/
",2012-01-03,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120201195819/http://hostopia.com/
",2012-02-01,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120310163325/http://hostopia.com:80/
",2012-03-10,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120408162640/http://www.hostopia.com:80/
",2012-04-08,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120509234634/http://www.hostopia.com:80/
",2012-05-09,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120608090444/http://hostopia.com:80/
",2012-06-08,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120712173729/http://www.hostopia.com:80/
",2012-07-12,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20120804063352/http://www.hostopia.com:80/
",2012-08-04,hostopia.com,4638,2.39
"http://wayback.archive.org/web/20121013132752/http://hostopia.com/
",2012-10-13,hostopia.com,4638,11.32
"http://wayback.archive.org/web/20121206083221/http://hostopia.com/
",2012-12-06,hostopia.com,4638,11.32
"http://wayback.archive.org/web/20130114220106/http://hostopia.com/
",2013-01-14,hostopia.com,4638,11.32
"http://wayback.archive.org/web/20130212211443/http://hostopia.com:80/
",2013-02-12,hostopia.com,4638,0.0
"http://wayback.archive.org/web/20130302221439/http://hostopia.com/
",2013-03-02,hostopia.com,4638,11.32
"http://wayback.archive.org/web/20130401101148/http://hostopia.com/
",2013-04-01,hostopia.com,4638,11.29
"http://wayback.archive.org/web/20130504185328/http://hostopia.com:80/
",2013-05-04,hostopia.com,4638,18.91
